ID,Type,Name,Faction,Cost,ATK,DEF,Rarity,Ability,Sets,ImageUrl
656,Spell,Wand of Hexcraft,UselessSwamp,1,0,0,Common,"Choose another player to discard 1 card. If they discard a Spell, you may play it for free as a Rainbow type.",Land of Legends,https://www.carddweeb.com/CardImages/regular/Wand_of_Hexcraft.png
657,Creature,Winterhide Avalancheetah,IcyLands,2,2,11,Starter,FLOOP >>> Each player draws and discards a card for each frozen Landscape. Then freeze an opponent's Landscape.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Winterhide_Avalancheetah.png
658,Spell,Yolked Potion,NiceLands,1,0,0,Starter,"Heal 2 damage from target Creature and put 2 attack tokens on it. Then, if that Creature has at least 5 ATK, draw a card.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Yolked_Potion.png
659,Creature,Quality Controller,Rainbow,2,3,10,Starter,"When Quality Controller leaves play, shuffle it into your Research Notes.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Quality_Controller.png
660,Creature,Refined Armourdillo,NiceLands,1,3,6,Starter,"If you played a Creature with cost 2 or greater this turn, you may play Refined Armourdillo for free.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Refined_Armourdillo.png
661,Building,Resonant Spellhold,Rainbow,1,0,0,Starter,"When you play a Creature in this Lane, you may return a Spell of lesser cost in your discard pile to your hand.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Resonant_Spellhold.png
662,Spell,Royal Prosperity,Rainbow,0,0,0,Starter,Each player draws 2 cards.,Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Royal_Prosperity.png
663,Spell,Searing Insight,LavaFlats,1,0,0,Starter,"Burn target Creature. If you have 1 or fewer cards in hand, draw 3 cards.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Seering_Insight.png
664,Hero,Simon Petrikov,None,0,0,0,Starter,"The first time a player removes a frozen token during their turn, draw a card.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Simon_Petrikov.png
665,Creature,Smoldering Phantom,BluePlains,1,2,6,Common,"When you play your second Spell each turn, you may ready a Creature you control.",Land of Legends,https://www.carddweeb.com/CardImages/regular/Smoldering_Phantom.png
666,Building,Sovereign's Sanctuary,Rainbow,1,0,0,Starter,FLOOP >>> Heal 3 damage from each Creature in this Lane.,Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Sovereign's_Sanctuary.png
667,Spell,Summon Sludge,UselessSwamp,2,0,0,Starter,"Deal 2 damage to each opposing Creature. When you discard Summon Sludge, you may play it for free.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Summon_Sludge.png
668,Spell,Sword Horn,Rainbow,1,0,0,Starter,Put an attack token on target Creature. Do this again for every 2 Spells in your discard pile.,Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Sword_Horn.png
669,Building,The Icebox,IcyLands,1,0,0,Starter,"When an opponent discards a card to remove a frozen token, deal 1 damage to them and heal 1 HP.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/The_Icebox.png
670,Hero,The Lich KS2,None,0,0,0,Starter,"Once per turn, if you have more cards in your hand than an opponent, deal 1 damage to that opponent and heal 1 HP.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/The_Lich.png
671,Building,The Pigsty,Rainbow,1,0,0,Promo,"Creatures you control in this Lane have +2 DEF. If you control a creature with ""Pig"" in its name in this Lane, it has +5 DEF instead.",Promo,https://www.carddweeb.com/CardImages/regular/The_Pigsty.png
672,Creature,Timematron,Rainbow,1,2,4,Starter,"When Timematron enters play, discard 2 cards. When Timematron leaves play, draw 2 cards.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Timematron.png
673,Creature,Tinder Tyrant,LavaFlats,1,2,6,Starter,"If you have 1 or fewer cards in hand, double Tinder Tyrant's ATK.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Tinder_Tyrant.png
674,Spell,Titanbane Amulet,Rainbow,2,0,0,Starter,Destroy target Creature and lose HP equal to its ATK.,Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Titanbane_Amulet.png
675,Creature,Treasured Cobnoblin,Cornfield,1,1,4,Starter,Gobble. FLOOP >>> Draw a card.,Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Treasured_Cobnoblin.png
676,Spell,Trial by Fire,LavaFlats,1,0,0,Starter,"Reveal the top 2 cards of your deck. Discard 1 and play the other for free. If you have 1 or fewer cards in hand, you may put the discarded card into your hand instead.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Trial_by_Fire.png
677,Hero,Turtle Princess,None,0,0,0,Starter,You may remove any number of attack tokens from friendly Creatures to prevent that amount of damage dealt to them.,Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Turtle_Princess.png
678,Creature,Urfwurm,UselessSwamp,1,0,6,Starter,"When Urfwurm is defeated, you may immediately play a Creature with cost 1 to this Landscape from your hand for free.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Urfwurm.png
679,Building,Wellspring Apartments,SandyLands,1,0,0,Starter,Your Creatures in this Lane have +1 ATK for each non-SandyLands card you have played this turn.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Wellspring_Apartments.png
680,Spell,X-Ray Specs,BluePlains,0,0,0,Starter,"Until end of turn, reveal the top card of your deck. You may play cards revealed in this way. These cards cost 1 additional action for each card that has been played in this way this turn.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/X-Ray_Specs.png
681,Creature,Zebracorn Seige Shucker,Cornfield,1,2,6,Starter,"If you played two non-Cornfield cards this turn, double Zebracorn Seige Shucker's ATK until the end of your turn.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Zebracorn_Seige_Shucker.png
682,Creature,Crisis Monarch,Rainbow,2,9,3,Starter,"When Crisis Monarch enters play, destroy one of your Barriers and gain its effect.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Crisis_Monarch.png
683,Spell,Divine Right,Rainbow,2,0,0,Starter,Each player heals 15 HP.,Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Divine_Right.png
684,Creature,Protector of the Realm,Rainbow,1,1,8,Starter,Destroy Protector of the Realm >>> Cancel the effects of a Curse.,Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Protector_of_the_Realm.png
685,Hero,The Snail,None,0,0,0,Promo,"When you are at or below 15 HP, draw an additional card at the start of your turn. When you are at or below 5 HP, draw a second additional card at the start of your turn.",Promo,https://www.carddweeb.com/CardImages/regular/The_Snail.png
686,Creature,Toddler Scholar,NiceLands,1,1,5,Starter,"When Toddler Scholar deals damage to a player, draw that many cards.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Toddler_Scholar.png
687,Creature,Neonate Bladesmith,NiceLands,2,0,15,Starter,"When another Creature with ATK 3 or less enters play under your control, put an attack token on Neonate Bladesmith.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Neonate_Bladesmith.png
688,Spell,Cull-uh-bye,NiceLands,2,0,0,Starter,Destroy all Creatures with 4 or more ATK.,Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Cull-uh-bye.png
689,Hero,Baby Finn & Jake,None,0,0,0,Starter,"Your deck cannot contain Creatures with more than 3 ATK. At the start of your Fight Phase, choose one of your Creatures. That Creature has +3 ATK this turn.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/Baby_Finn_&_Jake.png
690,Creature,The Pigs,Rainbow,1,1,4,Promo,"When The Pigs enters or leaves play, you may deal 1 damage to target Creature.",Promo,https://www.carddweeb.com/CardImages/regular/The_Pigs.png
691,Hero,The Stag,None,0,0,0,Starter,Discard 3 Cards >>> Remove target opposing Creature from the game if you control a Creature in the same Lane with a higher DEF than it. (Limit: Once per turn.),Kickstarter #2,https://www.carddweeb.com/CardImages/regular/The_Stag.png
692,Creature,The Big Pig,Rainbow,2,3,8,Starter,"At the start of your turn, you may put a card with ""Pig"" in its name from your hand into play, or return it from play to your hand.",Kickstarter #2,https://www.carddweeb.com/CardImages/regular/The_Big_Pig.png
701,Creature,Ancient Magic Pharaoh Dragon,SandyLands,2,6,6,Common,"When Ancient Magic Pharaoh Dragon enters or leaves play, shuffle your discard pile and swap it with your deck.",Land of Legends,https://www.carddweeb.com/CardImages/regular/Ancient_Magic_Pharaoh_Dragon.png
702,Spell,Arctic Purge,IcyLands,1,0,0,Common,"Draw 2 cards. You may remove a non-damage token from a Creature or Landscape. If you do, your opponent discards a card.",Land of Legends,https://www.carddweeb.com/CardImages/regular/Arctic_Purge.png
703,Building,Ascension Silo,Cornfield,1,0,0,Starter,"Once per turn, when your Creature in this Lane leaves play, draw 1 card.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Ascension_Silo.png
704,Creature,Bog Eyesnek,UselessSwamp,1,1,9,Uncommon,"When Bog Eyesnek enters play, deal 1 damage to target opponent and heal 1 HP for each Creature in play with ""Eyesnek"" in its name.",Land of Legends,https://www.carddweeb.com/CardImages/regular/Bog_Eyesnek.png
705,Spell,Brainblades,BluePlains,2,0,0,Common,Put an attack token on target Creature. Give it an additional attack token for each other card in your hand.,Land of Legends,https://www.carddweeb.com/CardImages/regular/Brainblades.png
706,Spell,Chillwave,IcyLands,0,0,0,Common,Deal 1 damage to each opposing Creature for each non-damage token on that Creature. Chillwave deals double damage to Creatures on frozen Landscapes.,Land of Legends,https://www.carddweeb.com/CardImages/regular/Chillwave.png
707,Building,Cob Keep,Cornfield,2,0,0,Common,Cob Keep is free to play if any player has 1 or fewer cards in hand. Your Creature in this Lane has +2 ATK and +2 DEF.,Land of Legends,https://www.carddweeb.com/CardImages/regular/Cob_Keep.png
708,Spell,Cobnoblify,Rainbow,1,0,0,Rare,"Give a Creature Gobble this turn. (If that Creature is replaced this turn, put it under the Creature that replaced it. The new Creature gains its ATK, DEF, and any tokens on it, including damage.)",Land of Legends,https://www.carddweeb.com/CardImages/regular/Cobnoblify.png
709,Spell,Killer Stilts,Cornfield,1,0,0,Starter,"Your Creatures with cost 1 have +1 ATK this turn. If you control 3 or more Creatures with cost 1, gain an action.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Killer_Stilts.png
710,Creature,Kind-ling,LavaFlats,1,1,7,Common,Your other LavaFlats Creatures have +1 ATK.,Land of Legends,https://www.carddweeb.com/CardImages/regular/Kind-ling.png
711,Creature,"Marshuko, the Stalker",UselessSwamp,1,3,2,Starter,"When you discard Marshuko, you may play it for free.",Peppermint Butler Vs Magic Man,"https://www.carddweeb.com/CardImages/regular/Marshuko,_the_Stalker.png"
712,Creature,Puffy Penguin,NiceLands,2,0,10,Common,"When you heal damage from Puffy Penguin, put an attack token on each of your Creatures.",Land of Legends,https://www.carddweeb.com/CardImages/regular/Puffy_Penguin.png
713,Creature,Stalk Eyesnek,Cornfield,1,1,8,Uncommon,"When Stalk Eyesnek enters play, each Creature in play with ""Eyesnek"" in its name gets +1 ATK this turn for each Creature with ""Eyesnek"" in its name.",Land of Legends,https://www.carddweeb.com/CardImages/regular/Stalk_Eyesnek.png
714,Creature,Valiant Armourdillo,NiceLands,5,6,14,Starter,"Whump. When Valiant Armourdillo is played from your hand, destroy an opposing Creature in its Lane.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Valiant_Armourdillo.png
715,Spell,Vial of Vengeance,SandyLands,1,0,0,Starter,Move all damage from one of your Creatures onto target opposing Creature. Then return your Creature to your hand.,Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Vial_of_Vengeance.png
716,Spell,Waterfall of Swords,Rainbow,2,0,0,Starter,Deal damage to each opposing Creature equal to its ATK.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Waterfall_of_Swords.png
717,Creature,Scorchcrawler,LavaFlats,1,1,4,Starter,"When an opposing burning Creature leaves play, you may burn target Creature once for each burn token on the Creature that left play.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Scorchcrawler.png
718,Creature,Adored Cobnoblin,Cornfield,1,1,4,Starter,Gobble. FLOOP >>> Reduce the cost of the next Creature you play by 1.,Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Adored_Cobnoblin.png
719,Building,Wandering Workshop,Rainbow,1,0,0,Rare,Floop >>> Put an attack token on a Creature in this Lane. Then move Wandering Workshop below an adjacent Landscape if there is no Building there.,Land of Legends,https://www.carddweeb.com/CardImages/regular/Wandering_Workshop.png
720,Spell,Galeblade Tornado,BluePlains,1,0,0,Starter,Return target friendly Creature to its owner's hand. Return target opposing Creature to its owner's hand.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Galeblade_Tornado.png
721,Creature,Giant Red Salamander,LavaFlats,1,4,3,Starter,,Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Giant_Red_Salamander.png
722,Creature,Flameingo Ash Keeper,LavaFlats,1,1,8,Starter,"When Flameingo Ash Keeper enters play, you may discard a card to burn an opposing Creature.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Flameingo_Ash_Keeper.png
723,Spell,Brilliant Flare,LavaFlats,1,0,0,Starter,"Draw 5 cards. At end of turn, discard all but 1 card.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Brilliant_Flare.png
724,Building,Fortitude Fountain,NiceLands,1,0,0,Rare,"While this card is in play, your maximum HP is increased by 5.",Land of Legends,https://www.carddweeb.com/CardImages/regular/Fortitude_Fountain.png
725,Creature,Prismatarchia,Rainbow,4,4,11,Starter,Prismatarchia costs 1 less to play for each Creature of a different Landscape type you control.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Prismatarchia.png
726,Creature,Lava Lamprey Eels,LavaFlats,1,1,7,Starter,Discard a card >>> Burn target Creature.,Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Lava_Lamprey_Eels.png
727,Creature,Firefly Lamplighter,LavaFlats,2,3,9,Starter,"While you have 1 or fewer cards in hand, reveal the top card of your deck. You may play cards revealed in this way. These cards cost 1 additional action for each card that has been played in this way this turn.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Firefly_Lamplighter.png
728,Creature,Wasteland Wizard,UselessSwamp,0,2,5,Starter,"When Wasteland Wizard enters play, discard a card.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Wasteland_Wizard.png
729,Creature,Necromagus,UselessSwamp,1,1,7,Starter,"When Necromagus enters play, each player puts a Creature from their discard pile into their hand.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Necromagus.png
730,Creature,Surprised Shearer,Rainbow,1,1,5,Starter,FLOOP >>> Deal 2 damage to another Creature. The controller of that Creature draws a card.,Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Surprised_Shearer.png
731,Creature,"Duskama, the Betrayer",UselessSwamp,1,1,8,Starter,"When Duskama enters play, each player may discard 1 card to put an attack token on one of their Creatures.",Peppermint Butler Vs Magic Man,"https://www.carddweeb.com/CardImages/regular/Duskama,_the_Betrayer.png"
732,Creature,"Fenunchaku, the Renegade",UselessSwamp,2,4,10,Starter,"When Fenunchaku enters play, discard your hand.",Peppermint Butler Vs Magic Man,"https://www.carddweeb.com/CardImages/regular/Fenunchaku,_the_Renegade.png"
734,Spell,Incinerate,LavaFlats,1,0,0,Starter,"Deal 2 damage to target Creature. If you have 1 or fewer cards in hand, deal 5 damage instead.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Incinerate.png
735,Spell,Triple Threat,UselessSwamp,1,0,0,Starter,Put 3 attack tokens on target Creature. Discard a card.,Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Triple_Threat.png
737,Building,Temple of the Torch,LavaFlats,1,0,0,Starter,FLOOP >>> Burn a Creature in this Lane. Burn it again if you have 1 or fewer cards in hand.,Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Temple_of_the_Torch.png
738,Building,Community Forge,LavaFlats,1,0,0,Starter,All Creatures in this Lane have +2 ATK.,Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Community_Forge.png
739,Creature,"Phialis, the Caretaker",NiceLands,1,2,7,Starter,"When Phialis enters play, you may reveal any Spells from your hand. Target player heals 2 HP for each Spell revealed in this way.",Peppermint Butler Vs Magic Man,"https://www.carddweeb.com/CardImages/regular/Phialis,_the_Caretaker.png"
740,Creature,"Canopic, the Ceremonial",NiceLands,1,3,4,Starter,"When Canopic enters play, put a Spell from your discard pile on top of your deck.",Peppermint Butler Vs Magic Man,"https://www.carddweeb.com/CardImages/regular/Canopic,_the_Ceremonial.png"
741,Creature,Axolotl,Rainbow,1,1,5,Starter,FLOOP >>> Target player heals 3 HP.,Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Axolotl.png
742,Creature,Eye Viner,NiceLands,1,1,6,Starter,"When Eye Viner enters play, if you have 3 or more Spells in your discard pile, put 3 attack tokens on Eye Viner.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Eye_Viner.png
743,Spell,Heart Potion,NiceLands,1,0,0,Starter,"Heal 5 damage from target Creature or have target player heal 5 HP. Then, if that Creature has no damage or that player is at max HP, draw a card.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Heart_Potion.png
744,Spell,Crystal Ball,Rainbow,0,0,0,Starter,"Name a card and reveal the top card of your deck. If it is the named card, play it for free.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Crystal_Ball.png
745,Spell,Phoenix Talisman,NiceLands,0,0,0,Starter,"When a friendly Creature is destroyed this turn, return it to its owner's hand.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Phoenix_Talisman.png
746,Spell,Spellstorm,SandyLands,2,0,0,Starter,Deal 2 damage to each opposing Creature. Discard the top 3 cards of your deck and gain 1 action for each Spell discarded.,Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Spellstorm.png
747,Building,Spellfire Conduit,SandyLands,1,0,0,Starter,"When you play a Spell, deal 1 damage to each opposing Creature in this Lane. If there are no opposing Creatures in this Lane, deal 1 damage to target player instead.",Peppermint Butler Vs Magic Man,https://www.carddweeb.com/CardImages/regular/Spellfire_Conduit.png
748,Creature,Support Saguaro,SandyLands,1,2,6,Starter,Non-SandyLands Creatures you control have +1 ATK.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Support_Saguaro.png
749,Creature,Prismatic War Beetle,SandyLands,1,1,7,Starter,"For each non-SandyLands card you play, Prismatic War Beetle has +1 ATK this turn.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Prismatic_War_Beetle.png
750,Creature,Spellbound Mystic,BluePlains,1,1,7,Starter,"At the end of your turn, if you played 2 or more non-Blue Plains cards this turn, heal 2 damage from target Creature in an adjacent Lane.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Spellbound_Mystic.png
751,Creature,Broog Rider,Cornfield,1,3,3,Starter,"When Broog Rider leaves play, put an attack token on your Creatures with cost 1.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Broog_Rider.png
752,Creature,Lava Ants,LavaFlats,1,1,7,Starter,"If you played 2 or more non-LavaFlats cards this turn, put an attack token on Lava Ants.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Lava_Ants.png
753,Creature,Tectonic Tardigrade,LavaFlats,1,3,3,Starter,"If you played 2 or more non-LavaFlats cards this turn, Tectonic Tardigrade takes no damage from opposing Creatures this turn.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Tectonic_Tardigrade.png
754,Creature,"Clampire, Sanguine Shell",Rainbow,1,1,5,Starter,"When Clampire attacks, heal 1 damage from a friendly Creature.",Prismo Vs The Lich,"https://www.carddweeb.com/CardImages/regular/Clampire,_Sanguine_Shell.png"
755,Creature,Carrier Crab,Rainbow,2,3,8,Starter,"When Carrier Crab enters play, you may play a card with cost 1 for free.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Carrier_Crab.png
756,Creature,Chameleon,Rainbow,0,2,2,Starter,"When you play Chameleon, choose its Landscape type.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Chameleon.png
757,Spell,Sand Synergy,SandyLands,1,0,0,Starter,Draw a card for each Creature of a different Landscape type in play.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Sand_Synergy.png
758,Spell,Cyclone,SandyLands,1,0,0,Starter,Deal 4 damage to all Creatures that do not cost 1.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Cyclone.png
759,Spell,Grim Exchange,Rainbow,0,0,0,Starter,"Destroy a Creature you control, then reveal the top card of another player's deck. It loses its Landscape type and becomes a Rainbow card. You may play it for free.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Grim_Exchange.png
760,Building,Camp Kernel,Cornfield,1,0,0,Starter,Your Creatures with cost 1 in this Lane have +1 ATK and +1 DEF.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Camp_Kernel.png
761,Building,Pepper Palace,LavaFlats,1,0,0,Starter,"If you played 2 or more non-LavaFlats cards this turn, friendly Creatures in this Lane have +2 ATK.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Pepper_Palace.png
762,Creature,Mudpie Zombies,UselessSwamp,1,1,9,Starter,"When Mudpie Zombies enters play, each player discards a card, then draws a card.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Mudpie_Zombies.png
763,Creature,Night Owl,UselessSwamp,1,6,5,Starter,Night Owl has -1 ATK for each card in other players' hands.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Night_Owl.png
764,Creature,Pit Python,UselessSwamp,2,2,12,Starter,Pit Python has +2 ATK for every 5 cards in an opponent's discard pile.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Pit_Python.png
765,Creature,Rotroot Rooter,UselessSwamp,2,3,8,Starter,"If Rotroot Rooter damages an opponent, they must discard a Creature or reveal a hand with none.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Rotroot_Rooter.png
766,Creature,Filthflinger,UselessSwamp,1,2,7,Starter,"When another player discards a card from their hand, put an attack token on Filthflinger",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Filthflinger.png
767,Creature,Coldclaw Avalancheetah,IcyLands,2,3,10,Starter,"When Coldclaw Avalancheetah enters play, freeze an opponent's Landscape. When a frozen token is removed from any Landscape, heal all damage from Coldclaw Avalancheetah.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Coldclaw_Avalancheetah.png
768,Creature,"Lambpire, Fanged Fluff",Rainbow,0,1,4,Starter,"After combat, heal 1 damage from Lambpire.",Prismo Vs The Lich,"https://www.carddweeb.com/CardImages/regular/Lambpire,_Fanged_Fluff.png"
769,Creature,Kangaroo Pat,Rainbow,0,1,3,Starter,"When Kangaroo Pat damages an opponent, put an attack token on a friendly Creature.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Kangaroo_Pat.png
770,Spell,Mire Madness,UselessSwamp,2,0,0,Starter,Deal 4 damage to an opposing Creature or player. Heal up to 4 damage from target friendly Creature or player. Target opponent discards a card. Draw a card.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Mire_Madness.png
771,Spell,Whiteout,IcyLands,1,0,0,Starter,Each player reveals their hand and discards all cards with cost 1. Then each player draws 2 cards.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Whiteout.png
772,Spell,Glacial Drift,IcyLands,1,0,0,Starter,Move target friendly Creature to an empty Lane. Freeze an opposing Landscape in that Lane.,Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Glacial_Drift.png
773,Building,Wraithwood Lodge,UselessSwamp,0,0,0,Starter,"When a Creature enters this Lane, its controller discards a card. If they do, they draw a card.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Wraithwood_Lodge.png
774,Building,Scrappy's Salvage Bog,UselessSwamp,1,0,0,Starter,"The first time another player discards a card from their hand each turn, put an attack token on a friendly Creature in this Lane.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Scrappy's_Salvage_Bog.png
775,Building,Cool Cone Cafe,IcyLands,1,0,0,Starter,"When Cool Cone Cafe enters play, freeze the opposing Landscape in this Lane. Opponents must discard an additional card to remove frozen tokens in this Lane.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Cool_Cone_Cafe.png
776,Building,Phoenix Pyre,Rainbow,1,0,0,Starter,"When a Creature in this Lane is destroyed, you may destroy Phoenix Pyre to bring that Creature back into play in the same Lane.",Prismo Vs The Lich,https://www.carddweeb.com/CardImages/regular/Phoenix_Pyre.png
777,Creature,Flameingo Ignisbeak,LavaFlats,2,3,10,Starter,"When Flameingo Ignisbeak attacks, if an opposing Creature in this Lane is burning, Flameingo Ignisbeak targets your opponent instead of the opposing Creature.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Flameingo_Ignisbeak.png
778,Creature,Flameingo Blazeling,LavaFlats,0,1,6,Starter,"When Flameingo Blazeling damages a Creature, burn that Creature if it wasn't burning.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Flameingo_Blazeling.png
779,Creature,Heat Leapers,LavaFlats,2,2,10,Starter,"When you burn a Creature, put an attack token on Heat Leapers.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Heat_Leapers.png
780,Creature,Hot Wheel,LavaFlats,2,1,12,Starter,"Pay 1 action >>> Draw 1 card and reveal it. Then, burn a Creature in Hot Wheel's Lane as many times as the cost of the revealed card.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Hot_Wheel.png
781,Creature,Furious Phoenix,LavaFlats,1,1,8,Starter,Furious Phoenis has +1 ATK for each burn token on Creatures.,Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Furious_Phoenix.png
782,Creature,Fire Dog,LavaFlats,0,1,6,Starter,"When Fire Dog enters play, you may deal damage to target Creature equal to the number of burn tokens on all Creatures.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Fire_Dog.png
783,Spell,Molten Potion,LavaFlats,1,0,0,Starter,Burn target Creature. Deal 2 damage to each opposing burning Creature.,Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Molten_Potion.png
784,Creature,"Hampire, Pig of the Night",Rainbow,1,3,1,Starter,"When Hampire attacks, you heal HP equal to its ATK.",Flame Princess Vs Fern,"https://www.carddweeb.com/CardImages/regular/Hampire,_Pig_of_the_Night.png"
785,Spell,Volcanic Vitality,LavaFlats,2,0,0,Starter,Burn each opposing Creature once for each burn token they have on them.,Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Volcanic_Vitality.png
786,Building,Scorchstone Gateway,LavaFlats,0,0,0,Starter,FLOOP and pay 1 action >>> Burn target Creature in this Lane.,Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Scorchstone_Gateway.png
787,Building,Hot Huts,LavaFlats,1,0,0,Starter,"When you burn an opposing Creature, deal 1 additional damage to it.",Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Hot_Huts.png
788,Building,Pyrovent Fortress,LavaFlats,1,0,0,Starter,FLOOP and remove a burn token from a Creature >>> Deal 3 damage to that Creature.,Flame Princess Vs Fern,https://www.carddweeb.com/CardImages/regular/Pyrovent_Fortress.png
